level_0,index,ranking_date,rank,player,points
2564,1776812,9011-02-01 04:00:00,1,Novak Djokovic,9135.0
2565,1776813,9011-02-01 04:00:00,2,Rafael Nadal,7480.0
2566,1776814,9011-02-01 04:00:00,3,Roger Federer,6420.0
2567,1777490,9012-02-01 08:00:00,1,Novak Djokovic,10955.0
2568,1777491,9012-02-01 08:00:00,2,Rafael Nadal,8320.0
2569,1777495,9012-02-01 08:00:00,6,Roger Federer,4600.0
2570,1778175,9020-02-01 04:00:00,1,Novak Djokovic,10955.0
2571,1778176,9020-02-01 04:00:00,2,Rafael Nadal,8320.0
2572,1778180,9020-02-01 04:00:00,6,Roger Federer,4600.0
2573,1778860,9021-02-01 01:00:00,1,Novak Djokovic,10955.0
2574,1778861,9021-02-01 01:00:00,2,Rafael Nadal,8320.0
2575,1778865,9021-02-01 01:00:00,6,Roger Federer,4600.0
2576,1779542,9021-02-01 08:00:00,1,Novak Djokovic,10955.0
2577,1779543,9021-02-01 08:00:00,2,Rafael Nadal,8320.0
2578,1779548,9021-02-01 08:00:00,7,Roger Federer,4100.0
2579,1780226,9022-02-01 05:00:00,1,Novak Djokovic,10955.0
2580,1780227,9022-02-01 05:00:00,2,Rafael Nadal,8320.0
2581,1780232,9022-02-01 05:00:00,7,Roger Federer,4100.0
2582,1780908,9030-02-01 04:00:00,1,Novak Djokovic,10955.0
2583,1780909,9030-02-01 04:00:00,2,Rafael Nadal,8365.0
2584,1780911,9030-02-01 04:00:00,4,Roger Federer,4600.0
2585,1781590,9031-02-01 01:00:00,1,Novak Djokovic,10955.0
2586,1781591,9031-02-01 01:00:00,2,Rafael Nadal,8365.0
2587,1781593,9031-02-01 01:00:00,4,Roger Federer,4600.0
2588,1782272,9031-02-01 08:00:00,1,Novak Djokovic,10990.0
2589,1782273,9031-02-01 08:00:00,2,Rafael Nadal,8725.0
2590,1782276,9031-02-01 08:00:00,5,Roger Federer,4600.0
2591,1782953,9040-02-01 01:00:00,1,Novak Djokovic,11070.0
2592,1782954,9040-02-01 01:00:00,2,Rafael Nadal,8725.0
2593,1782956,9040-02-01 01:00:00,4,Roger Federer,5590.0
2594,1783635,9040-02-01 08:00:00,1,Novak Djokovic,11070.0
2595,1783636,9040-02-01 08:00:00,2,Rafael Nadal,8725.0
2596,1783638,9040-02-01 08:00:00,4,Roger Federer,5590.0
2597,1784320,9041-02-01 05:00:00,1,Novak Djokovic,11070.0
2598,1784321,9041-02-01 05:00:00,2,Rafael Nadal,8725.0
2599,1784323,9041-02-01 05:00:00,4,Roger Federer,5590.0
2600,1785006,9042-02-01 02:00:00,1,Novak Djokovic,11160.0
2601,1785007,9042-02-01 02:00:00,2,Rafael Nadal,8085.0
2602,1785009,9042-02-01 02:00:00,4,Roger Federer,5590.0
2603,1785693,9042-02-01 09:00:00,1,Novak Djokovic,11160.0
2604,1785694,9042-02-01 09:00:00,2,Rafael Nadal,7765.0
2605,1785696,9042-02-01 09:00:00,4,Roger Federer,5590.0
2606,1786379,9050-02-01 06:00:00,1,Novak Djokovic,11160.0
2607,1786380,9050-02-01 06:00:00,2,Rafael Nadal,7765.0
2608,1786381,9050-02-01 06:00:00,3,Roger Federer,5590.0
2609,1787060,9051-02-01 03:00:00,1,Novak Djokovic,12115.0
2610,1787061,9051-02-01 03:00:00,2,Rafael Nadal,7945.0
2611,1787062,9051-02-01 03:00:00,3,Roger Federer,5770.0
2612,1787740,9052-02-01 00:00:00,1,Novak Djokovic,12355.0
2613,1787741,9052-02-01 00:00:00,2,Rafael Nadal,7945.0
2614,1787742,9052-02-01 00:00:00,3,Roger Federer,5950.0
2615,1788420,9052-02-01 07:00:00,1,Novak Djokovic,12355.0
2616,1788421,9052-02-01 07:00:00,2,Rafael Nadal,7945.0
2617,1788422,9052-02-01 07:00:00,3,Roger Federer,5950.0
2618,1789098,9061-02-01 00:00:00,1,Novak Djokovic,12715.0
2619,1789099,9061-02-01 00:00:00,2,Rafael Nadal,7945.0
2620,1789100,9061-02-01 00:00:00,3,Roger Federer,6670.0
2621,1789779,9061-02-01 07:00:00,1,Novak Djokovic,12715.0
2622,1789780,9061-02-01 07:00:00,2,Rafael Nadal,7945.0
2623,1789781,9061-02-01 07:00:00,3,Roger Federer,6420.0
2624,1790461,9062-02-01 04:00:00,1,Novak Djokovic,12415.0
2625,1790462,9062-02-01 04:00:00,2,Rafael Nadal,7945.0
2626,1790463,9062-02-01 04:00:00,3,Roger Federer,6620.0
2627,1791147,9070-02-01 01:00:00,1,Novak Djokovic,12415.0
2628,1791148,9070-02-01 01:00:00,2,Rafael Nadal,7945.0
2629,1791149,9070-02-01 01:00:00,3,Roger Federer,6620.0
2630,1791831,9071-02-01 05:00:00,1,Novak Djokovic,12415.0
2631,1791832,9071-02-01 05:00:00,2,Rafael Nadal,7945.0
2632,1791833,9071-02-01 05:00:00,3,Roger Federer,7460.0
2633,1792518,9072-02-01 02:00:00,1,Novak Djokovic,12415.0
2634,1792519,9072-02-01 02:00:00,2,Rafael Nadal,7945.0
2635,1792520,9072-02-01 02:00:00,3,Roger Federer,7460.0
2636,1793204,9072-02-01 09:00:00,1,Novak Djokovic,12415.0
2637,1793205,9072-02-01 09:00:00,2,Rafael Nadal,7945.0
2638,1793206,9072-02-01 09:00:00,3,Roger Federer,7460.0
2639,1793888,9080-02-01 05:00:00,1,Novak Djokovic,12415.0
2640,1793889,9080-02-01 05:00:00,2,Rafael Nadal,7945.0
2641,1793890,9080-02-01 05:00:00,3,Roger Federer,7460.0
2642,1795881,9081-02-01 02:00:00,1,Novak Djokovic,12325.0
2643,1795882,9081-02-01 02:00:00,2,Rafael Nadal,7945.0
2644,1795883,9081-02-01 02:00:00,3,Roger Federer,7460.0
2645,1797867,9081-02-01 09:00:00,1,Novak Djokovic,11685.0
2646,1797868,9081-02-01 09:00:00,2,Rafael Nadal,7945.0
2647,1797869,9081-02-01 09:00:00,3,Roger Federer,6950.0
2648,1799857,9082-02-01 06:00:00,1,Novak Djokovic,11685.0
2649,1799858,9082-02-01 06:00:00,2,Rafael Nadal,7945.0
2650,1799859,9082-02-01 06:00:00,3,Roger Federer,6950.0
2651,1801860,9090-02-01 09:00:00,1,Novak Djokovic,9865.0
2652,1801861,9090-02-01 09:00:00,2,Rafael Nadal,9225.0
2653,1801862,9090-02-01 09:00:00,3,Roger Federer,7130.0
2654,1803839,9091-02-01 06:00:00,1,Novak Djokovic,9865.0
2655,1803840,9091-02-01 06:00:00,2,Rafael Nadal,9225.0
2656,1803841,9091-02-01 06:00:00,3,Roger Federer,7130.0
2657,1805812,9092-02-01 03:00:00,1,Novak Djokovic,9865.0
2658,1805813,9092-02-01 03:00:00,2,Rafael Nadal,9225.0
2659,1805814,9092-02-01 03:00:00,3,Roger Federer,7130.0
2660,1807788,9093-02-01 00:00:00,1,Novak Djokovic,9865.0
2661,1807789,9093-02-01 00:00:00,2,Rafael Nadal,9225.0
2662,1807790,9093-02-01 00:00:00,3,Roger Federer,7130.0
2663,1809776,9100-02-01 07:00:00,1,Novak Djokovic,10365.0
2664,1809777,9100-02-01 07:00:00,2,Rafael Nadal,9225.0
2665,1809778,9100-02-01 07:00:00,3,Roger Federer,7130.0
2666,1811759,9101-02-01 04:00:00,1,Novak Djokovic,9545.0
2667,1811760,9101-02-01 04:00:00,2,Rafael Nadal,9225.0
2668,1811761,9101-02-01 04:00:00,3,Roger Federer,6950.0
2669,1813742,9102-02-01 01:00:00,1,Novak Djokovic,9545.0
2670,1813743,9102-02-01 01:00:00,2,Rafael Nadal,9225.0
2671,1813744,9102-02-01 01:00:00,3,Roger Federer,6950.0
2672,1815720,9102-02-01 08:00:00,1,Novak Djokovic,9545.0
2673,1815721,9102-02-01 08:00:00,2,Rafael Nadal,9225.0
2674,1815722,9102-02-01 08:00:00,3,Roger Federer,6950.0
2675,1817701,2019-01-01 00:04:00,1,Rafael Nadal,9585.0
2676,1817702,2019-01-01 00:04:00,2,Novak Djokovic,8945.0
2677,1817703,2019-01-01 00:04:00,3,Roger Federer,6190.0
2678,1819678,2019-01-01 01:01:00,1,Rafael Nadal,9585.0
2679,1819679,2019-01-01 01:01:00,2,Novak Djokovic,8945.0
2680,1819680,2019-01-01 01:01:00,3,Roger Federer,6190.0
2681,1821642,2019-01-01 01:08:00,1,Rafael Nadal,9985.0
2682,1821643,2019-01-01 01:08:00,2,Novak Djokovic,9145.0
2683,1821644,2019-01-01 01:08:00,3,Roger Federer,6590.0
2684,1823606,2019-01-01 02:05:00,1,Rafael Nadal,9985.0
2685,1823607,2019-01-01 02:05:00,2,Novak Djokovic,9145.0
2686,1823608,2019-01-01 02:05:00,3,Roger Federer,6590.0
2687,1825548,2019-01-02 00:02:00,1,Rafael Nadal,9985.0
2688,1825549,2019-01-02 00:02:00,2,Novak Djokovic,9145.0
2689,1825550,2019-01-02 00:02:00,3,Roger Federer,6590.0
